SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,Churn_Probability,Churn_Prediction,risk_level,retention_action,Alert_Message
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-1.1145631287986442,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.73141676,1,MEDIUM,Send email offer + 15% discount + loyalty bonus,⚠️ CAUTION: Customer at MEDIUM risk. Suggested Action: Send email offer + 15% discount + loyalty bonus
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,0.5549717837226001,-0.91883775423009,-1.0299192537115092,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.48419237,1,LOW,Send SMS reminder + small coupon (5%),✅ Customer at LOW risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,0.0663274190822359,-0.91883775423009,1.242549826454581,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.6010988,1,MEDIUM,Send email offer + 15% discount + loyalty bonus,⚠️ CAUTION: Customer at MEDIUM risk. Suggested Action: Send email offer + 15% discount + loyalty bonus
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.8702409464784621,-0.91883775423009,-1.0299192537115092,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.71649563,1,MEDIUM,Send email offer + 15% discount + loyalty bonus,⚠️ CAUTION: Customer at MEDIUM risk. Suggested Action: Send email offer + 15% discount + loyalty bonus
-0.4399164931309761,1.0345302279174904,1.5290240978948395,-0.9109613101984924,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,0.3712710329765761,-1.2051132934870794,0.14674704,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,1.5290240978948395,1.5322605130033284,1.4073212332043186,1.242549826454581,-1.0279101359737688,-0.9252621220729104,1.5707489619921842,0.8297975015331794,0.034880687,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,1.5290240978948395,-0.62591876415828,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,0.3712710329765761,-1.2051132934870794,0.088538654,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,1.247217966963116,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,1.5707489619921842,0.8297975015331794,0.07226977,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,-0.7888002190384014,1.4073212332043186,1.242549826454581,-1.0279101359737688,1.3962986637338253,-0.8282068960390321,0.8297975015331794,0.33858365,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,0.6771328748826912,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.48319694,1,LOW,Send SMS reminder + small coupon (5%),✅ Customer at LOW risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-1.2367242199587352,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,-1.2051132934870794,0.5692055,1,LOW,Send SMS reminder + small coupon (5%),✅ Customer at LOW risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-1.2367242199587352,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.7473392,1,MEDIUM,Send email offer + 15% discount + loyalty bonus,⚠️ CAUTION: Customer at MEDIUM risk. Suggested Action: Send email offer + 15% discount + loyalty bonus
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,0.7992939660427822,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,1.5707489619921842,0.8297975015331794,0.061339423,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,1.5290240978948395,1.4915401492832985,1.4073212332043186,-1.0299192537115092,1.2451106136850234,1.3962986637338253,1.5707489619921842,0.8297975015331794,0.053712867,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
2.273158691738958,-0.9666223112813244,-0.6540119291623984,0.4328106925625091,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.5982526,1,LOW,Send SMS reminder + small coupon (5%),✅ Customer at LOW risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.7073594915983407,1.4073212332043186,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.42820293,0,LOW,Send SMS reminder + small coupon (5%),✅ Customer at LOW risk. No immediate action needed.
2.273158691738958,1.0345302279174904,-0.6540119291623984,-0.3001558543980371,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,-0.8282068960390321,0.8297975015331794,0.5421467,1,LOW,Send SMS reminder + small coupon (5%),✅ Customer at LOW risk. No immediate action needed.
2.273158691738958,1.0345302279174904,-0.6540119291623984,-0.9924020376385532,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.76653016,1,MEDIUM,Send email offer + 15% discount + loyalty bonus,⚠️ CAUTION: Customer at MEDIUM risk. Suggested Action: Send email offer + 15% discount + loyalty bonus
2.273158691738958,1.0345302279174904,1.5290240978948395,1.125056875803025,1.4073212332043186,1.242549826454581,1.2451106136850234,1.3962986637338253,0.3712710329765761,0.8297975015331794,0.14591064,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
2.273158691738958,-0.9666223112813244,-0.6540119291623984,-0.5851984004382496,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.75997615,1,MEDIUM,Send email offer + 15% discount + loyalty bonus,⚠️ CAUTION: Customer at MEDIUM risk. Suggested Action: Send email offer + 15% discount + loyalty bonus
-0.4399164931309761,1.0345302279174904,1.5290240978948395,1.247217966963116,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,0.3712710329765761,0.8297975015331794,0.15357046,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
2.273158691738958,1.0345302279174904,1.5290240978948395,1.369379058123207,-0.91883775423009,1.242549826454581,1.2451106136850234,1.3962986637338253,0.3712710329765761,0.8297975015331794,0.23374395,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,1.5290240978948395,0.0663274190822359,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,1.5707489619921842,-1.2051132934870794,0.017363658,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,1.6137012404433893,-0.91883775423009,-1.0299192537115092,1.2451106136850234,1.3962986637338253,1.5707489619921842,0.8297975015331794,0.16766168,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,0.5956921474426305,-0.91883775423009,-1.0299192537115092,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.5367851,1,LOW,Send SMS reminder + small coupon (5%),✅ Customer at LOW risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,1.125056875803025,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.4692378,1,LOW,Send SMS reminder + small coupon (5%),✅ Customer at LOW risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,1.6137012404433893,1.4073212332043186,1.242549826454581,1.2451106136850234,-0.9252621220729104,1.5707489619921842,-1.2051132934870794,0.043179482,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,1.5290240978948395,-0.5851984004382496,-0.91883775423009,-1.0299192537115092,1.2451106136850234,1.3962986637338253,0.3712710329765761,0.8297975015331794,0.2842985,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.9516816739185228,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,-1.2051132934870794,0.641537,1,MEDIUM,Send email offer + 15% discount + loyalty bonus,⚠️ CAUTION: Customer at MEDIUM risk. Suggested Action: Send email offer + 15% discount + loyalty bonus
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-1.1960038562387048,-0.91883775423009,1.242549826454581,-1.0279101359737688,1.3962986637338253,-0.8282068960390321,0.8297975015331794,0.58085394,1,LOW,Send SMS reminder + small coupon (5%),✅ Customer at LOW risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,0.5956921474426305,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,0.3712710329765761,0.8297975015331794,0.32060742,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.055833672077855,-0.91883775423009,1.242549826454581,1.2451106136850234,1.3962986637338253,1.5707489619921842,-1.2051132934870794,0.053637978,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,1.5290240978948395,0.7178532386027215,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,1.5707489619921842,-1.2051132934870794,0.019035809,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.9109613101984924,1.4073212332043186,-1.0299192537115092,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.46165213,1,LOW,Send SMS reminder + small coupon (5%),✅ Customer at LOW risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-1.2774445836787656,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,-0.8282068960390321,-1.2051132934870794,0.5279037,1,LOW,Send SMS reminder + small coupon (5%),✅ Customer at LOW risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,1.5290240978948395,0.7992939660427822,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,0.3712710329765761,0.8297975015331794,0.18380803,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
2.273158691738958,1.0345302279174904,1.5290240978948395,1.2879383306831464,1.4073212332043186,-1.0299192537115092,1.2451106136850234,1.3962986637338253,1.5707489619921842,0.8297975015331794,0.059839517,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,1.5290240978948395,1.2064976032430856,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,1.5707489619921842,0.8297975015331794,0.05048112,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,1.5290240978948395,-1.1960038562387048,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,-0.8282068960390321,0.8297975015331794,0.374328,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
2.273158691738958,-0.9666223112813244,-0.6540119291623984,0.9621754209229036,1.4073212332043186,1.242549826454581,1.2451106136850234,-0.9252621220729104,0.3712710329765761,-1.2051132934870794,0.1423514,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,0.5549717837226001,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,0.3712710329765761,-1.2051132934870794,0.18213154,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,1.5290240978948395,-0.9924020376385532,1.4073212332043186,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,-1.2051132934870794,0.27530324,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
2.273158691738958,-0.9666223112813244,-0.6540119291623984,-0.0965540357978854,1.4073212332043186,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.52849054,1,LOW,Send SMS reminder + small coupon (5%),✅ Customer at LOW risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,1.5290240978948395,0.5142514200025698,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,0.3712710329765761,0.8297975015331794,0.18867965,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,1.5290240978948395,-1.2774445836787656,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.7460338,1,MEDIUM,Send email offer + 15% discount + loyalty bonus,⚠️ CAUTION: Customer at MEDIUM risk. Suggested Action: Send email offer + 15% discount + loyalty bonus
-0.4399164931309761,1.0345302279174904,1.5290240978948395,-0.8702409464784621,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,-1.2051132934870794,0.37932914,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,-1.0331224013585834,-0.91883775423009,-1.0299192537115092,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.76102304,1,MEDIUM,Send email offer + 15% discount + loyalty bonus,⚠️ CAUTION: Customer at MEDIUM risk. Suggested Action: Send email offer + 15% discount + loyalty bonus
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,0.3920903288424788,-0.91883775423009,1.242549826454581,1.2451106136850234,1.3962986637338253,-0.8282068960390321,0.8297975015331794,0.41731408,0,LOW,Send SMS reminder + small coupon (5%),✅ Customer at LOW risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,0.6771328748826912,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,1.5707489619921842,0.8297975015331794,0.08905159,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,-0.9666223112813244,-0.6540119291623984,-0.9516816739185228,-0.91883775423009,1.242549826454581,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,0.8297975015331794,0.6723981,1,MEDIUM,Send email offer + 15% discount + loyalty bonus,⚠️ CAUTION: Customer at MEDIUM risk. Suggested Action: Send email offer + 15% discount + loyalty bonus
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,0.1070477828022663,1.4073212332043186,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,0.3712710329765761,0.8297975015331794,0.25169328,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,1.5290240978948395,0.6364125111626608,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,1.5707489619921842,-1.2051132934870794,0.018831734,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,1.5290240978948395,0.5549717837226001,0.2442417394871142,0.1063152863715358,0.1086002388556273,0.2355182708304575,1.5707489619921842,0.8297975015331794,0.046579316,0,SAFE,No action needed (customer stable),✅ Customer at SAFE risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,-0.6540119291623984,-0.1372743995179157,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,-0.9252621220729104,-0.8282068960390321,-1.2051132934870794,0.43935865,0,LOW,Send SMS reminder + small coupon (5%),✅ Customer at LOW risk. No immediate action needed.
-0.4399164931309761,1.0345302279174904,1.5290240978948395,-0.0965540357978854,-0.91883775423009,1.242549826454581,1.2451106136850234,-0.9252621220729104,-0.8282068960390321,-1.2051132934870794,0.4519425,1,LOW,Send SMS reminder + small coupon (5%),✅ Customer at LOW risk. No immediate action needed.
2.273158691738958,-0.9666223112813244,-0.6540119291623984,-1.2774445836787656,-0.91883775423009,-1.0299192537115092,-1.0279101359737688,1.3962986637338253,-0.8282068960390321,-1.2051132934870794,0.7058405,1,MEDIUM,Send email offer + 15% discount + loyalty bonus,⚠️ CAUTION: Customer at MEDIUM risk. Suggested Action: Send email offer + 15% discount + loyalty bonus
