Tenure,CityTier,Gender,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,Complain,DaySinceLastOrder,CashbackAmount,Churn_Probability,Churn_Prediction,risk_level,retention_action
-0.837146177868511,-0.7152859460966897,0.8146849599227606,-0.6729001566106634,-0.2619035344345718,1.4008074227410234,-0.2534812274651125,-0.631197538680691,1.486862075955301,-0.9396617608564408,0.063381344,0,SAFE,No action needed (customer stable)
0.914643963147812,1.4697709592339467,-1.2274683456716928,-0.6729001566106634,-0.2619035344345718,1.4008074227410234,-0.2534812274651125,1.5842900815015346,-0.4273295617488154,-0.5534004637626976,0.13621461,0,SAFE,No action needed (customer stable)
2.199290066559782,-0.7152859460966897,-1.2274683456716928,-0.6729001566106634,1.155219866686657,1.4008074227410234,-0.2534812274651125,1.5842900815015346,-0.7007855099922606,-0.6957072574288135,0.4507733,1,LOW,Send SMS reminder + small coupon (5%)
-0.4867881496652464,-0.7152859460966897,0.8146849599227606,-0.6729001566106634,0.4466581661260427,-0.772992409131072,1.2518977921852914,-0.631197538680691,-0.7007855099922606,-1.0616390125702544,0.0039218343,0,SAFE,No action needed (customer stable)
-1.1875042060717755,-0.7152859460966897,0.8146849599227606,0.3037504960621994,1.155219866686657,-0.772992409131072,1.2518977921852914,-0.631197538680691,-1.247697406479151,-1.346252599902486,0.8835346,1,HIGH,Call customer immediately + 30% discount + priority support
1.0314299725489002,1.4697709592339467,-1.2274683456716928,-0.6729001566106634,-1.6790269355558007,1.4008074227410234,-0.2534812274651125,-0.631197538680691,0.6664942312249653,0.5647243436139271,0.005201975,0,SAFE,No action needed (customer stable)
1.0314299725489002,-0.7152859460966897,-1.2274683456716928,-0.6729001566106634,0.4466581661260427,-0.772992409131072,1.2518977921852914,-0.631197538680691,-0.9742414582357058,-1.1022980964748588,0.0027284292,0,SAFE,No action needed (customer stable)
-0.7203601684674228,-0.7152859460966897,-1.2274683456716928,-0.6729001566106634,1.155219866686657,-0.772992409131072,-1.7588602471155166,1.5842900815015346,-0.7007855099922606,-0.7770254252380225,0.67830265,1,MEDIUM,Send email offer + 15% discount + loyalty bonus
-0.7203601684674228,-0.7152859460966897,-1.2274683456716928,-0.6729001566106634,0.4466581661260427,0.6762074787836582,1.2518977921852914,-0.631197538680691,-0.7007855099922606,-1.1022980964748588,0.13454893,0,SAFE,No action needed (customer stable)
-0.7203601684674228,1.4697709592339467,-1.2274683456716928,-0.6729001566106634,0.4466581661260427,0.6762074787836582,1.2518977921852914,1.5842900815015346,-0.7007855099922606,-0.9396617608564408,0.96283823,1,HIGH,Call customer immediately + 30% discount + priority support
1.498574010153253,-0.7152859460966897,0.8146849599227606,0.3037504960621994,1.155219866686657,-0.0483924651737069,-1.7588602471155166,-0.631197538680691,-0.7007855099922606,-0.8176845091426271,0.021056585,0,SAFE,No action needed (customer stable)
1.848932038356517,-0.7152859460966897,-1.2274683456716928,-1.649550809283526,-0.2619035344345718,1.4008074227410234,-0.2534812274651125,-0.631197538680691,-0.4273295617488154,-0.655048173524209,3.993938e-05,0,SAFE,No action needed (customer stable)
-0.4867881496652464,-0.7152859460966897,-1.2274683456716928,-0.6729001566106634,0.4466581661260427,0.6762074787836582,-1.7588602471155166,-0.631197538680691,0.3930382829815201,-1.0006503867133476,0.03884707,0,SAFE,No action needed (customer stable)
0.330713916142371,-0.7152859460966897,-1.2274683456716928,-0.6729001566106634,1.863781567247272,-0.0483924651737069,-1.7588602471155166,-0.631197538680691,1.2134061277118555,2.29273540955962,0.017456006,0,SAFE,No action needed (customer stable)
2.082504057158694,-0.7152859460966897,0.8146849599227606,-1.649550809283526,1.863781567247272,0.6762074787836582,1.2518977921852914,-0.631197538680691,2.854141817172527,2.231746783702713,4.7401564e-08,0,SAFE,No action needed (customer stable)
-0.3700021402641582,-0.7152859460966897,0.8146849599227606,0.3037504960621994,-0.2619035344345718,-0.0483924651737069,-1.7588602471155166,-0.631197538680691,1.2134061277118555,0.3614289240909044,0.019220581,0,SAFE,No action needed (customer stable)
1.6153600195543412,-0.7152859460966897,-1.2274683456716928,-0.6729001566106634,-0.9704652349951864,0.6762074787836582,1.2518977921852914,-0.631197538680691,-1.247697406479151,1.2152696860875998,2.3687562e-06,0,SAFE,No action needed (customer stable)
1.7321460289554294,-0.7152859460966897,0.8146849599227606,0.3037504960621994,1.863781567247272,-0.0483924651737069,-1.7588602471155166,-0.631197538680691,1.2134061277118555,2.4960308290826427,1.5048395e-05,0,SAFE,No action needed (customer stable)
1.7321460289554294,-0.7152859460966897,-1.2274683456716928,-0.6729001566106634,0.4466581661260427,0.6762074787836582,1.2518977921852914,-0.631197538680691,-0.4273295617488154,-1.1022980964748588,0.0017822192,0,SAFE,No action needed (customer stable)
-1.1875042060717755,-0.7152859460966897,0.8146849599227606,0.3037504960621994,-0.2619035344345718,-0.0483924651737069,-1.7588602471155166,1.5842900815015346,-0.9742414582357058,-0.3704345861919772,0.9710987,1,HIGH,Call customer immediately + 30% discount + priority support
-1.1875042060717755,-0.7152859460966897,0.8146849599227606,-1.649550809283526,0.4466581661260427,-0.772992409131072,-0.2534812274651125,-0.631197538680691,-0.7007855099922606,-1.1429571803794634,0.0010819033,0,SAFE,No action needed (customer stable)
0.914643963147812,-0.7152859460966897,0.8146849599227606,0.3037504960621994,-0.9704652349951864,-0.772992409131072,-1.7588602471155166,-0.631197538680691,0.9399501794684104,1.84548548660897,0.0053040255,0,SAFE,No action needed (customer stable)
-0.0196441120608936,-0.7152859460966897,0.8146849599227606,-1.649550809283526,1.155219866686657,1.4008074227410234,-1.7588602471155166,1.5842900815015346,0.6664942312249653,-0.8380140510949293,0.110987216,0,SAFE,No action needed (customer stable)
-0.25321613086307,-0.7152859460966897,-1.2274683456716928,-0.6729001566106634,-0.2619035344345718,0.6762074787836582,1.2518977921852914,-0.631197538680691,-0.7007855099922606,-0.6753777154765113,0.0031097385,0,SAFE,No action needed (customer stable)
0.5642859349445474,-0.7152859460966897,-1.2274683456716928,-0.6729001566106634,-0.2619035344345718,-0.0483924651737069,-0.2534812274651125,-0.631197538680691,-0.7007855099922606,-0.4924118379057908,0.0068757916,0,SAFE,No action needed (customer stable)
0.0971418973401945,-0.7152859460966897,0.8146849599227606,-0.6729001566106634,-0.2619035344345718,-0.0483924651737069,-1.7588602471155166,-0.631197538680691,-1.247697406479151,-0.2281277925258613,0.00013930279,0,SAFE,No action needed (customer stable)
0.0971418973401945,-0.7152859460966897,0.8146849599227606,-0.6729001566106634,-0.2619035344345718,-0.772992409131072,-1.7588602471155166,-0.631197538680691,0.6664942312249653,-0.2891164183827681,0.00028407286,0,SAFE,No action needed (customer stable)
-1.1875042060717755,-0.7152859460966897,0.8146849599227606,0.3037504960621994,-0.2619035344345718,1.4008074227410234,-1.7588602471155166,-0.631197538680691,-1.247697406479151,-0.6957072574288135,0.60329723,1,MEDIUM,Send email offer + 15% discount + loyalty bonus
1.3817880007521648,-0.7152859460966897,0.8146849599227606,-0.6729001566106634,-0.2619035344345718,-0.772992409131072,-0.2534812274651125,1.5842900815015346,0.6664942312249653,-0.1874687086212567,0.002714805,0,SAFE,No action needed (customer stable)
-0.3700021402641582,-0.7152859460966897,0.8146849599227606,-0.6729001566106634,1.155219866686657,-0.0483924651737069,-0.2534812274651125,1.5842900815015346,-1.247697406479151,-0.7973549671903248,0.74009514,1,MEDIUM,Send email offer + 15% discount + loyalty bonus
0.330713916142371,-0.7152859460966897,0.8146849599227606,-0.6729001566106634,-0.2619035344345718,-0.772992409131072,-1.7588602471155166,1.5842900815015346,0.6664942312249653,-1.0209799286656498,0.030085819,0,SAFE,No action needed (customer stable)
-1.0707181966706871,-0.7152859460966897,0.8146849599227606,-0.6729001566106634,-0.2619035344345718,1.4008074227410234,-1.7588602471155166,1.5842900815015346,-1.247697406479151,-0.207798250573559,0.8470041,1,HIGH,Call customer immediately + 30% discount + priority support
-1.1875042060717755,1.4697709592339467,-1.2274683456716928,-0.6729001566106634,-1.6790269355558007,-0.772992409131072,-1.7588602471155166,-0.631197538680691,1.2134061277118555,-0.0248323730028386,0.9297513,1,HIGH,Call customer immediately + 30% discount + priority support
-1.1875042060717755,-0.7152859460966897,0.8146849599227606,-1.649550809283526,0.4466581661260427,0.6762074787836582,-0.2534812274651125,1.5842900815015346,-0.7007855099922606,-1.1022980964748588,0.68947583,1,MEDIUM,Send email offer + 15% discount + loyalty bonus
-1.1875042060717755,-0.7152859460966897,-1.2274683456716928,-0.6729001566106634,0.4466581661260427,-0.772992409131072,1.2518977921852914,-0.631197538680691,0.6664942312249653,-1.1226276384271612,0.0266237,0,SAFE,No action needed (customer stable)
0.330713916142371,-0.7152859460966897,0.8146849599227606,0.3037504960621994,-0.2619035344345718,-0.772992409131072,-1.7588602471155166,-0.631197538680691,-0.7007855099922606,-0.5737300057149999,0.000695763,0,SAFE,No action needed (customer stable)
1.0314299725489002,-0.7152859460966897,0.8146849599227606,-0.6729001566106634,-1.6790269355558007,1.4008074227410234,-0.2534812274651125,-0.631197538680691,-0.4273295617488154,0.3410993821386022,0.0015737839,0,SAFE,No action needed (customer stable)
-1.1875042060717755,1.4697709592339467,0.8146849599227606,1.2804011487350622,-1.6790269355558007,-0.772992409131072,-1.7588602471155166,-0.631197538680691,0.9399501794684104,0.5443948016616249,0.9774242,1,HIGH,Call customer immediately + 30% discount + priority support
-0.837146177868511,-0.7152859460966897,0.8146849599227606,0.3037504960621994,-1.6790269355558007,-0.0483924651737069,1.2518977921852914,-0.631197538680691,0.9399501794684104,0.1581335045678817,0.011243357,0,SAFE,No action needed (customer stable)
-1.1875042060717755,1.4697709592339467,-1.2274683456716928,-0.6729001566106634,-0.2619035344345718,-0.0483924651737069,1.2518977921852914,-0.631197538680691,0.6664942312249653,0.4630766338524158,0.23589173,0,SAFE,No action needed (customer stable)
1.6153600195543412,-0.7152859460966897,0.8146849599227606,0.3037504960621994,-1.6790269355558007,0.6762074787836582,-1.7588602471155166,-0.631197538680691,0.6664942312249653,0.9713151826599724,0.008368194,0,SAFE,No action needed (customer stable)
-1.1875042060717755,-0.7152859460966897,-1.2274683456716928,-0.6729001566106634,0.4466581661260427,1.4008074227410234,1.2518977921852914,1.5842900815015346,-0.1538736135053702,-1.0209799286656498,0.9917416,1,HIGH,Call customer immediately + 30% discount + priority support
0.4474999255434592,1.4697709592339467,-1.2274683456716928,-0.6729001566106634,-1.6790269355558007,-0.772992409131072,1.2518977921852914,1.5842900815015346,-1.247697406479151,1.1949401441352974,1.2920402e-05,0,SAFE,No action needed (customer stable)
-1.1875042060717755,1.4697709592339467,-1.2274683456716928,0.3037504960621994,-0.2619035344345718,1.4008074227410234,1.2518977921852914,-0.631197538680691,-0.9742414582357058,-0.207798250573559,0.99531734,1,HIGH,Call customer immediately + 30% discount + priority support
-1.1875042060717755,-0.7152859460966897,0.8146849599227606,-0.6729001566106634,0.4466581661260427,-0.0483924651737069,1.2518977921852914,-0.631197538680691,0.1195823347380749,-1.1429571803794634,0.22702591,0,SAFE,No action needed (customer stable)
0.914643963147812,1.4697709592339467,-1.2274683456716928,0.3037504960621994,-1.6790269355558007,-0.772992409131072,1.2518977921852914,-0.631197538680691,0.9399501794684104,0.2394516723770908,0.23676565,0,SAFE,No action needed (customer stable)
1.9657180477576053,1.4697709592339467,-1.2274683456716928,-0.6729001566106634,-0.2619035344345718,1.4008074227410234,-1.7588602471155166,-0.631197538680691,0.1195823347380749,-0.3704345861919772,0.00092856307,0,SAFE,No action needed (customer stable)
-0.1364301214619818,-0.7152859460966897,0.8146849599227606,-0.6729001566106634,-0.2619035344345718,0.6762074787836582,1.2518977921852914,-0.631197538680691,0.6664942312249653,-0.3704345861919772,0.0024995406,0,SAFE,No action needed (customer stable)
-0.4867881496652464,-0.7152859460966897,-1.2274683456716928,0.3037504960621994,0.4466581661260427,0.6762074787836582,-1.7588602471155166,-0.631197538680691,-0.9742414582357058,-1.041309470617952,0.47196764,1,LOW,Send SMS reminder + small coupon (5%)
-0.0196441120608936,-0.7152859460966897,0.8146849599227606,-0.6729001566106634,-1.6790269355558007,-0.772992409131072,-0.2534812274651125,1.5842900815015346,-0.9742414582357058,0.9103265568030656,9.602629e-05,0,SAFE,No action needed (customer stable)
0.0971418973401945,1.4697709592339467,0.8146849599227606,-0.6729001566106634,-1.6790269355558007,-0.0483924651737069,-0.2534812274651125,-0.631197538680691,2.307229920685636,0.5850538855662294,0.012629485,0,SAFE,No action needed (customer stable)
-0.7203601684674228,-0.7152859460966897,0.8146849599227606,1.2804011487350622,-0.2619035344345718,-0.0483924651737069,-1.7588602471155166,-0.631197538680691,-0.1538736135053702,-0.6957072574288135,0.034071457,0,SAFE,No action needed (customer stable)
-0.7203601684674228,-0.7152859460966897,0.8146849599227606,0.3037504960621994,0.4466581661260427,-0.772992409131072,-1.7588602471155166,-0.631197538680691,-1.247697406479151,-1.1226276384271612,0.29944053,0,SAFE,No action needed (customer stable)
-0.0196441120608936,1.4697709592339467,0.8146849599227606,-0.6729001566106634,1.155219866686657,-0.772992409131072,-0.2534812274651125,-0.631197538680691,0.9399501794684104,-3.6028317566080377,0.12679519,0,SAFE,No action needed (customer stable)
-0.9539321872695992,1.4697709592339467,-1.2274683456716928,-0.6729001566106634,-1.6790269355558007,-0.772992409131072,-1.7588602471155166,-0.631197538680691,-0.9742414582357058,0.0361562528540681,0.08217331,0,SAFE,No action needed (customer stable)
-0.25321613086307,1.4697709592339467,-1.2274683456716928,-0.6729001566106634,-1.6790269355558007,-0.0483924651737069,1.2518977921852914,-0.631197538680691,0.9399501794684104,0.2191221304247886,0.022721274,0,SAFE,No action needed (customer stable)
-1.1875042060717755,-0.7152859460966897,0.8146849599227606,0.3037504960621994,0.4466581661260427,-0.772992409131072,1.2518977921852914,1.5842900815015346,-0.9742414582357058,-1.0819685545225566,0.97149587,1,HIGH,Call customer immediately + 30% discount + priority support
1.7321460289554294,-0.7152859460966897,-1.2274683456716928,0.3037504960621994,0.4466581661260427,-0.772992409131072,1.2518977921852914,-0.631197538680691,-0.7007855099922606,-0.9193322189041384,0.0013760154,0,SAFE,No action needed (customer stable)
0.5642859349445474,-0.7152859460966897,0.8146849599227606,-0.6729001566106634,1.863781567247272,-0.772992409131072,-1.7588602471155166,-0.631197538680691,2.854141817172527,2.3333944934642243,0.0002983257,0,SAFE,No action needed (customer stable)
0.5642859349445474,0.3772425065686285,0.8146849599227606,-0.6729001566106634,0.4466581661260427,-0.0483924651737069,-1.7588602471155166,-0.631197538680691,-0.7007855099922606,-1.1022980964748588,0.022219561,0,SAFE,No action needed (customer stable)
1.498574010153253,1.4697709592339467,-1.2274683456716928,-0.6729001566106634,1.863781567247272,-0.772992409131072,-0.2534812274651125,-0.631197538680691,0.3930382829815201,2.394383119321131,0.0004937238,0,SAFE,No action needed (customer stable)
-1.1875042060717755,-0.7152859460966897,0.8146849599227606,-0.6729001566106634,0.4466581661260427,-0.772992409131072,-1.7588602471155166,1.5842900815015346,-0.1538736135053702,-1.0819685545225566,0.9003463,1,HIGH,Call customer immediately + 30% discount + priority support
0.6810719443456356,1.4697709592339467,-1.2274683456716928,-0.6729001566106634,-0.9704652349951864,-0.772992409131072,-1.7588602471155166,1.5842900815015346,1.2134061277118555,1.703178692942854,0.0009671228,0,SAFE,No action needed (customer stable)
-1.1875042060717755,-0.7152859460966897,-1.2274683456716928,-0.6729001566106634,0.4466581661260427,1.4008074227410234,-1.7588602471155166,-0.631197538680691,0.6664942312249653,-1.0209799286656498,0.26296663,0,SAFE,No action needed (customer stable)
1.7321460289554294,1.4697709592339467,0.8146849599227606,0.3037504960621994,1.863781567247272,-0.0483924651737069,1.2518977921852914,1.5842900815015346,2.033773972442192,2.3130649515119224,0.17676117,0,SAFE,No action needed (customer stable)
