Age,NumOfProducts,Tenure,CashbackAmount,IsActiveMember,Complain,PreferedOrderCat,DaySinceLastOrder,Balance,Partner,OrderCount,Geography,MaritalStatus,TotalCharges,MultipleLines,CreditScore,DeviceProtection,Dependents,CouponUsed,CityTier,OnlineSecurity,WarehouseToHome,MonthlyCharges,NumberOfDeviceRegistered,Gender,Churn_Probability,Churn_Binary,Churn_Level
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.31960228,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.51784885,1,Medium
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,0.1086002388556273,-0.6540119291623984,0,0,0.2442417394871142,0,0,0,0,0.16654609,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.3080037,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,1.5290240978948395,0,0,-0.91883775423009,0,0,0,0,0.22195686,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.15771702,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.15771702,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,-0.6540119291623984,0,0,0.2442417394871142,0,0,0,0,0.094996855,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,0.1086002388556273,-0.6540119291623984,0,0,0.2442417394871142,0,0,0,0,0.16654609,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.060581475,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.29145858,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.16299897,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,-0.91883775423009,0,0,0,0,0.058064353,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,-0.91883775423009,0,0,0,0,0.058064353,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.439977,0,Medium
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,-0.91883775423009,0,0,0,0,0.04836868,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.43997705,0,Medium
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.081843145,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.51784885,1,Medium
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,0.1086002388556273,-0.6540119291623984,0,0,0.2442417394871142,0,0,0,0,0.16654609,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.29145858,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.15771702,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.15771702,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.15771702,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,-0.91883775423009,0,0,0,0,0.058064353,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.29145858,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,1.5290240978948395,0,0,0.2442417394871142,0,0,0,0,0.18632796,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.31960228,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.118543826,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.16299897,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.51784885,1,Medium
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.16299897,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.118543826,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.060581475,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.51784885,1,Medium
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.29145858,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,1.5290240978948395,0,0,-0.91883775423009,0,0,0,0,0.22195686,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,1.5290240978948395,0,0,0.2442417394871142,0,0,0,0,0.18632796,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.15771702,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.081843145,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.43997705,0,Medium
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,1.5290240978948395,0,0,-0.91883775423009,0,0,0,0,0.22195686,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.060581475,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.15771702,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,1.5290240978948395,0,0,0.2442417394871142,0,0,0,0,0.18632796,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.31960228,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,1.5290240978948395,0,0,0.2442417394871142,0,0,0,0,0.18632796,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.51784885,1,Medium
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,1.5290240978948395,0,0,0.2442417394871142,0,0,0,0,0.18632796,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.12824066,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.31960228,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.29145858,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.16299897,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,1.5290240978948395,0,0,0.2442417394871142,0,0,0,0,0.18632796,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,-0.91883775423009,0,0,0,0,0.04836868,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.29145858,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.081843145,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.15771702,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,-0.6540119291623984,0,0,0.2442417394871142,0,0,0,0,0.094996855,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.118543826,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,1.5290240978948395,0,0,0.2442417394871142,0,0,0,0,0.18632796,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,1.5290240978948395,0,0,0.2442417394871142,0,0,0,0,0.18632796,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.060581475,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,1.5290240978948395,0,0,-0.91883775423009,0,0,0,0,0.22195686,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.51784885,1,Medium
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.31960228,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.15771702,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.16299897,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.29145858,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,0.1086002388556273,-0.6540119291623984,0,0,0.2442417394871142,0,0,0,0,0.16654609,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,0.1086002388556273,-0.6540119291623984,0,0,0.2442417394871142,0,0,0,0,0.16654609,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.081843145,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,0.1086002388556273,-0.6540119291623984,0,0,0.2442417394871142,0,0,0,0,0.16654609,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,1.5290240978948395,0,0,0.2442417394871142,0,0,0,0,0.18632796,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.15771702,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.081843145,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.081843145,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.29145858,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.16299897,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,1.5290240978948395,0,0,0.2442417394871142,0,0,0,0,0.18632796,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.118543826,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.31960228,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.15771702,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.060581475,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,-0.91883775423009,0,0,0,0,0.058064353,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.29145858,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.16299897,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.29145858,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,0.1086002388556273,-0.6540119291623984,0,0,0.2442417394871142,0,0,0,0,0.16654609,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,-0.91883775423009,0,0,0,0,0.058064353,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,1.5290240978948395,0,0,-0.91883775423009,0,0,0,0,0.22195686,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,0.1086002388556273,-0.6540119291623984,0,0,0.2442417394871142,0,0,0,0,0.16654609,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.29145858,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,1.5290240978948395,0,0,0.2442417394871142,0,0,0,0,0.18632796,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.16299897,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.15771702,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,-0.6540119291623984,0,0,0.2442417394871142,0,0,0,0,0.094996855,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,0.1086002388556273,-0.6540119291623984,0,0,0.2442417394871142,0,0,0,0,0.16654609,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.16299897,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.51784885,1,Medium
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,0.1086002388556273,-0.6540119291623984,0,0,0.2442417394871142,0,0,0,0,0.16654609,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.16299897,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,1.5290240978948395,0,0,0.2442417394871142,0,0,0,0,0.18632796,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,0.1086002388556273,1.5290240978948395,0,0,0.2442417394871142,0,0,0,0,0.09835282,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.060581475,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,1.2451106136850234,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.51784885,1,Medium
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.16299897,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.060581475,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,1.4073212332043186,0,0,0,0,0.16299897,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,0.1086002388556273,-0.6540119291623984,0,0,0.2442417394871142,0,0,0,0,0.094996855,0,Low
0,0,0,0,0,0,0,0,0,1.0345302279174904,0,0,0,0,0,0,-1.0279101359737688,1.5290240978948395,0,0,1.4073212332043186,0,0,0,0,0.29145858,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,0.1086002388556273,-0.6540119291623984,0,0,0.2442417394871142,0,0,0,0,0.16654609,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,-1.0279101359737688,-0.6540119291623984,0,0,-0.91883775423009,0,0,0,0,0.052869864,0,Low
0,0,0,0,0,0,0,0,0,-0.9666223112813244,0,0,0,0,0,0,1.2451106136850234,1.5290240978948395,0,0,-0.91883775423009,0,0,0,0,0.13930577,0,Low
